week,date_from,date_to,kommune_bydel_no,kommune_bydel_name,kommune_no,kommune_name,fylke_no,fylke_name,unemployment_benefits_applications,workforce,share
2020-11,2020-03-09,2020-03-15,3034,Nes,3034,Nes,30,Viken,70,12193,0.00574117503481203
2020-12,2020-03-16,2020-03-22,3034,Nes,3034,Nes,30,Viken,836,12193,0.0685660332728979
2020-13,2020-03-23,2020-03-29,3034,Nes,3034,Nes,30,Viken,322,12193,0.0264094051601353
2020-14,2020-03-30,2020-04-05,3034,Nes,3034,Nes,30,Viken,209,12193,0.017141508318224502
2020-15,2020-04-06,2020-04-12,3034,Nes,3034,Nes,30,Viken,72,12193,0.0059052086072352294
2020-16,2020-04-13,2020-04-19,3034,Nes,3034,Nes,30,Viken,69,12193,0.00565915824860042
2020-17,2020-04-20,2020-04-26,3034,Nes,3034,Nes,30,Viken,40,12193,0.0032806714484640096
2020-18,2020-04-27,2020-05-03,3034,Nes,3034,Nes,30,Viken,31,12193,0.0025425203725596103
2020-19,2020-05-04,2020-05-10,3034,Nes,3034,Nes,30,Viken,27,12193,0.00221445322771321
2020-20,2020-05-11,2020-05-17,3034,Nes,3034,Nes,30,Viken,25,12193,0.00205041965529001
2020-21,2020-05-18,2020-05-24,3034,Nes,3034,Nes,30,Viken,12,12193,9.84201434539204e-4
2020-22,2020-05-25,2020-05-31,3034,Nes,3034,Nes,30,Viken,18,12193,0.0014763021518088102
2020-11,2020-03-09,2020-03-15,3035,Eidsvoll,3035,Eidsvoll,30,Viken,119,13275,0.00896447641657184
2020-12,2020-03-16,2020-03-22,3035,Eidsvoll,3035,Eidsvoll,30,Viken,1053,13275,0.0793243165264718
2020-13,2020-03-23,2020-03-29,3035,Eidsvoll,3035,Eidsvoll,30,Viken,416,13275,0.0313380015907049
2020-14,2020-03-30,2020-04-05,3035,Eidsvoll,3035,Eidsvoll,30,Viken,223,13275,0.0167989768142481
2020-15,2020-04-06,2020-04-12,3035,Eidsvoll,3035,Eidsvoll,30,Viken,64,13275,0.0048212310139546
2020-16,2020-04-13,2020-04-19,3035,Eidsvoll,3035,Eidsvoll,30,Viken,81,13275,0.00610187050203629
2020-17,2020-04-20,2020-04-26,3035,Eidsvoll,3035,Eidsvoll,30,Viken,63,13275,0.00474589927936156
2020-18,2020-04-27,2020-05-03,3035,Eidsvoll,3035,Eidsvoll,30,Viken,56,13275,0.00421857713721028
2020-19,2020-05-04,2020-05-10,3035,Eidsvoll,3035,Eidsvoll,30,Viken,45,13275,0.00338992805668683
2020-20,2020-05-11,2020-05-17,3035,Eidsvoll,3035,Eidsvoll,30,Viken,33,13275,0.00248594724157034
2020-21,2020-05-18,2020-05-24,3035,Eidsvoll,3035,Eidsvoll,30,Viken,20,13275,0.0015066346918608101
2020-22,2020-05-25,2020-05-31,3035,Eidsvoll,3035,Eidsvoll,30,Viken,22,13275,0.00165729816104689
2020-11,2020-03-09,2020-03-15,3036,Nannestad,3036,Nannestad,30,Viken,87,7893,0.0110220199688596
2020-12,2020-03-16,2020-03-22,3036,Nannestad,3036,Nannestad,30,Viken,754,7893,0.0955241730634501
2020-13,2020-03-23,2020-03-29,3036,Nannestad,3036,Nannestad,30,Viken,287,7893,0.036359996908766797
2020-14,2020-03-30,2020-04-05,3036,Nannestad,3036,Nannestad,30,Viken,162,7893,0.020523761321324798
2020-15,2020-04-06,2020-04-12,3036,Nannestad,3036,Nannestad,30,Viken,59,7893,0.007474703197272619
2020-16,2020-04-13,2020-04-19,3036,Nannestad,3036,Nannestad,30,Viken,64,7893,0.0081081526207703
2020-17,2020-04-20,2020-04-26,3036,Nannestad,3036,Nannestad,30,Viken,42,7893,0.00532097515738051
2020-18,2020-04-27,2020-05-03,3036,Nannestad,3036,Nannestad,30,Viken,26,7893,0.0032939370021879298
2020-19,2020-05-04,2020-05-10,3036,Nannestad,3036,Nannestad,30,Viken,26,7893,0.0032939370021879298
2020-20,2020-05-11,2020-05-17,3036,Nannestad,3036,Nannestad,30,Viken,20,7893,0.00253379769399072
2020-21,2020-05-18,2020-05-24,3036,Nannestad,3036,Nannestad,30,Viken,21,7893,0.00266048757869025
2020-22,2020-05-25,2020-05-31,3036,Nannestad,3036,Nannestad,30,Viken,15,7893,0.00190034827049304
2020-11,2020-03-09,2020-03-15,3037,Hurdal,3037,Hurdal,30,Viken,10,1403,0.00712735514541586
2020-12,2020-03-16,2020-03-22,3037,Hurdal,3037,Hurdal,30,Viken,101,1403,0.0719862869687002
2020-13,2020-03-23,2020-03-29,3037,Hurdal,3037,Hurdal,30,Viken,45,1403,0.0320730981543714
2020-14,2020-03-30,2020-04-05,3037,Hurdal,3037,Hurdal,30,Viken,16,1403,0.0114037682326654
2020-15,2020-04-06,2020-04-12,3037,Hurdal,3037,Hurdal,30,Viken,7,1403,0.0049891486017911
2020-16,2020-04-13,2020-04-19,3037,Hurdal,3037,Hurdal,30,Viken,5,1403,0.00356367757270793
2020-17,2020-04-20,2020-04-26,3037,Hurdal,3037,Hurdal,30,Viken,,,
2020-18,2020-04-27,2020-05-03,3037,Hurdal,3037,Hurdal,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3037,Hurdal,3037,Hurdal,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3037,Hurdal,3037,Hurdal,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3037,Hurdal,3037,Hurdal,30,Viken,4,1403,0.00285094205816635
2020-22,2020-05-25,2020-05-31,3037,Hurdal,3037,Hurdal,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3038,Hole,3038,Hole,30,Viken,24,3595,0.00667576796365712
2020-12,2020-03-16,2020-03-22,3038,Hole,3038,Hole,30,Viken,250,3595,0.0695392496214283
2020-13,2020-03-23,2020-03-29,3038,Hole,3038,Hole,30,Viken,106,3595,0.029484641839485598
2020-14,2020-03-30,2020-04-05,3038,Hole,3038,Hole,30,Viken,50,3595,0.0139078499242857
2020-15,2020-04-06,2020-04-12,3038,Hole,3038,Hole,30,Viken,16,3595,0.00445051197577141
2020-16,2020-04-13,2020-04-19,3038,Hole,3038,Hole,30,Viken,28,3595,0.00778839595759997
2020-17,2020-04-20,2020-04-26,3038,Hole,3038,Hole,30,Viken,21,3595,0.00584129696819998
2020-18,2020-04-27,2020-05-03,3038,Hole,3038,Hole,30,Viken,12,3595,0.00333788398182856
2020-19,2020-05-04,2020-05-10,3038,Hole,3038,Hole,30,Viken,4,3595,0.00111262799394285
2020-20,2020-05-11,2020-05-17,3038,Hole,3038,Hole,30,Viken,9,3595,0.00250341298637142
2020-21,2020-05-18,2020-05-24,3038,Hole,3038,Hole,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3038,Hole,3038,Hole,30,Viken,4,3595,0.00111262799394285
2020-11,2020-03-09,2020-03-15,3039,Flå,3039,Flå,30,Viken,,,
2020-12,2020-03-16,2020-03-22,3039,Flå,3039,Flå,30,Viken,43,549,0.0782894305627371
2020-13,2020-03-23,2020-03-29,3039,Flå,3039,Flå,30,Viken,11,549,0.0200275287486072
2020-14,2020-03-30,2020-04-05,3039,Flå,3039,Flå,30,Viken,7,549,0.0127447910218409
2020-15,2020-04-06,2020-04-12,3039,Flå,3039,Flå,30,Viken,,,
2020-16,2020-04-13,2020-04-19,3039,Flå,3039,Flå,30,Viken,5,549,0.00910342215845781
2020-17,2020-04-20,2020-04-26,3039,Flå,3039,Flå,30,Viken,,,
2020-18,2020-04-27,2020-05-03,3039,Flå,3039,Flå,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3039,Flå,3039,Flå,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3039,Flå,3039,Flå,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3039,Flå,3039,Flå,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3039,Flå,3039,Flå,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3040,Nesbyen,3040,Nesbyen,30,Viken,10,1747,0.00572450805008945
2020-12,2020-03-16,2020-03-22,3040,Nesbyen,3040,Nesbyen,30,Viken,150,1747,0.08586762075134169
2020-13,2020-03-23,2020-03-29,3040,Nesbyen,3040,Nesbyen,30,Viken,45,1747,0.0257602862254025
2020-14,2020-03-30,2020-04-05,3040,Nesbyen,3040,Nesbyen,30,Viken,34,1747,0.0194633273703041
2020-15,2020-04-06,2020-04-12,3040,Nesbyen,3040,Nesbyen,30,Viken,9,1747,0.0051520572450805
2020-16,2020-04-13,2020-04-19,3040,Nesbyen,3040,Nesbyen,30,Viken,11,1747,0.00629695885509839
2020-17,2020-04-20,2020-04-26,3040,Nesbyen,3040,Nesbyen,30,Viken,5,1747,0.0028622540250447196
2020-18,2020-04-27,2020-05-03,3040,Nesbyen,3040,Nesbyen,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3040,Nesbyen,3040,Nesbyen,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3040,Nesbyen,3040,Nesbyen,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3040,Nesbyen,3040,Nesbyen,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3040,Nesbyen,3040,Nesbyen,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3041,Gol,3041,Gol,30,Viken,63,2522,0.0249826410299827
2020-12,2020-03-16,2020-03-22,3041,Gol,3041,Gol,30,Viken,274,2522,0.108654660987544
2020-13,2020-03-23,2020-03-29,3041,Gol,3041,Gol,30,Viken,101,2522,0.040051535619496106
2020-14,2020-03-30,2020-04-05,3041,Gol,3041,Gol,30,Viken,28,2522,0.0111033960133257
2020-15,2020-04-06,2020-04-12,3041,Gol,3041,Gol,30,Viken,6,2522,0.00237929914571264
2020-16,2020-04-13,2020-04-19,3041,Gol,3041,Gol,30,Viken,8,2522,0.0031723988609501904
2020-17,2020-04-20,2020-04-26,3041,Gol,3041,Gol,30,Viken,12,2522,0.00475859829142528
2020-18,2020-04-27,2020-05-03,3041,Gol,3041,Gol,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3041,Gol,3041,Gol,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3041,Gol,3041,Gol,30,Viken,5,2522,0.0019827492880938697
2020-21,2020-05-18,2020-05-24,3041,Gol,3041,Gol,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3041,Gol,3041,Gol,30,Viken,4,2522,0.0015861994304750902
2020-11,2020-03-09,2020-03-15,3042,Hemsedal,3042,Hemsedal,30,Viken,35,1435,0.0243854857588763
2020-12,2020-03-16,2020-03-22,3042,Hemsedal,3042,Hemsedal,30,Viken,202,1435,0.140739089236943
2020-13,2020-03-23,2020-03-29,3042,Hemsedal,3042,Hemsedal,30,Viken,56,1435,0.0390167772142021
2020-14,2020-03-30,2020-04-05,3042,Hemsedal,3042,Hemsedal,30,Viken,37,1435,0.025778942087955
2020-15,2020-04-06,2020-04-12,3042,Hemsedal,3042,Hemsedal,30,Viken,11,1435,0.0076640098099325605
2020-16,2020-04-13,2020-04-19,3042,Hemsedal,3042,Hemsedal,30,Viken,9,1435,0.0062705534808539095
2020-17,2020-04-20,2020-04-26,3042,Hemsedal,3042,Hemsedal,30,Viken,12,1435,0.00836073797447188
2020-18,2020-04-27,2020-05-03,3042,Hemsedal,3042,Hemsedal,30,Viken,7,1435,0.004877097151775259
2020-19,2020-05-04,2020-05-10,3042,Hemsedal,3042,Hemsedal,30,Viken,7,1435,0.004877097151775259
2020-20,2020-05-11,2020-05-17,3042,Hemsedal,3042,Hemsedal,30,Viken,4,1435,0.00278691265815729
2020-21,2020-05-18,2020-05-24,3042,Hemsedal,3042,Hemsedal,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3042,Hemsedal,3042,Hemsedal,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3043,Ål,3043,Ål,30,Viken,19,2536,0.00749263651287964
2020-12,2020-03-16,2020-03-22,3043,Ål,3043,Ål,30,Viken,158,2536,0.0623071878439465
2020-13,2020-03-23,2020-03-29,3043,Ål,3043,Ål,30,Viken,63,2536,0.0248440052795483
2020-14,2020-03-30,2020-04-05,3043,Ål,3043,Ål,30,Viken,22,2536,0.00867568438333433
2020-15,2020-04-06,2020-04-12,3043,Ål,3043,Ål,30,Viken,11,2536,0.00433784219166716
2020-16,2020-04-13,2020-04-19,3043,Ål,3043,Ål,30,Viken,10,2536,0.0039434929015156
2020-17,2020-04-20,2020-04-26,3043,Ål,3043,Ål,30,Viken,4,2536,0.00157739716060624
2020-18,2020-04-27,2020-05-03,3043,Ål,3043,Ål,30,Viken,6,2536,0.00236609574090936
2020-19,2020-05-04,2020-05-10,3043,Ål,3043,Ål,30,Viken,11,2536,0.00433784219166716
2020-20,2020-05-11,2020-05-17,3043,Ål,3043,Ål,30,Viken,4,2536,0.00157739716060624
2020-21,2020-05-18,2020-05-24,3043,Ål,3043,Ål,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3043,Ål,3043,Ål,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3044,Hol,3044,Hol,30,Viken,99,2519,0.0393013568495715
2020-12,2020-03-16,2020-03-22,3044,Hol,3044,Hol,30,Viken,339,2519,0.134577373454593
2020-13,2020-03-23,2020-03-29,3044,Hol,3044,Hol,30,Viken,101,2519,0.040095323654613296
2020-14,2020-03-30,2020-04-05,3044,Hol,3044,Hol,30,Viken,64,2519,0.0254069377613391
2020-15,2020-04-06,2020-04-12,3044,Hol,3044,Hol,30,Viken,24,2519,0.009527601660502179
2020-16,2020-04-13,2020-04-19,3044,Hol,3044,Hol,30,Viken,23,2519,0.00913061825798125
2020-17,2020-04-20,2020-04-26,3044,Hol,3044,Hol,30,Viken,23,2519,0.00913061825798125
2020-18,2020-04-27,2020-05-03,3044,Hol,3044,Hol,30,Viken,8,2519,0.0031758672201673897
2020-19,2020-05-04,2020-05-10,3044,Hol,3044,Hol,30,Viken,10,2519,0.00396983402520924
2020-20,2020-05-11,2020-05-17,3044,Hol,3044,Hol,30,Viken,4,2519,0.0015879336100836998
2020-21,2020-05-18,2020-05-24,3044,Hol,3044,Hol,30,Viken,6,2519,0.00238190041512554
2020-22,2020-05-25,2020-05-31,3044,Hol,3044,Hol,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3045,Sigdal,3045,Sigdal,30,Viken,8,1897,0.00421818120462819
2020-12,2020-03-16,2020-03-22,3045,Sigdal,3045,Sigdal,30,Viken,95,1897,0.050090901804959696
2020-13,2020-03-23,2020-03-29,3045,Sigdal,3045,Sigdal,30,Viken,20,1897,0.0105454530115705
2020-14,2020-03-30,2020-04-05,3045,Sigdal,3045,Sigdal,30,Viken,13,1897,0.00685454445752081
2020-15,2020-04-06,2020-04-12,3045,Sigdal,3045,Sigdal,30,Viken,,,
2020-16,2020-04-13,2020-04-19,3045,Sigdal,3045,Sigdal,30,Viken,6,1897,0.0031636359034711396
2020-17,2020-04-20,2020-04-26,3045,Sigdal,3045,Sigdal,30,Viken,8,1897,0.00421818120462819
2020-18,2020-04-27,2020-05-03,3045,Sigdal,3045,Sigdal,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3045,Sigdal,3045,Sigdal,30,Viken,4,1897,0.00210909060231409
2020-20,2020-05-11,2020-05-17,3045,Sigdal,3045,Sigdal,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3045,Sigdal,3045,Sigdal,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3045,Sigdal,3045,Sigdal,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3046,Krødsherad,3046,Krødsherad,30,Viken,14,1150,0.0121703148634317
2020-12,2020-03-16,2020-03-22,3046,Krødsherad,3046,Krødsherad,30,Viken,98,1150,0.0851922040440218
2020-13,2020-03-23,2020-03-29,3046,Krødsherad,3046,Krødsherad,30,Viken,24,1150,0.02086339690874
2020-14,2020-03-30,2020-04-05,3046,Krødsherad,3046,Krødsherad,30,Viken,14,1150,0.0121703148634317
2020-15,2020-04-06,2020-04-12,3046,Krødsherad,3046,Krødsherad,30,Viken,9,1150,0.007823773840777511
2020-16,2020-04-13,2020-04-19,3046,Krødsherad,3046,Krødsherad,30,Viken,,,
2020-17,2020-04-20,2020-04-26,3046,Krødsherad,3046,Krødsherad,30,Viken,7,1150,0.00608515743171584
2020-18,2020-04-27,2020-05-03,3046,Krødsherad,3046,Krødsherad,30,Viken,5,1150,0.00434654102265417
2020-19,2020-05-04,2020-05-10,3046,Krødsherad,3046,Krødsherad,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3046,Krødsherad,3046,Krødsherad,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3046,Krødsherad,3046,Krødsherad,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3046,Krødsherad,3046,Krødsherad,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3047,Modum,3047,Modum,30,Viken,46,7203,0.00638648508686314
2020-12,2020-03-16,2020-03-22,3047,Modum,3047,Modum,30,Viken,399,7203,0.0553958162969216
2020-13,2020-03-23,2020-03-29,3047,Modum,3047,Modum,30,Viken,162,7203,0.022491534436344097
2020-14,2020-03-30,2020-04-05,3047,Modum,3047,Modum,30,Viken,97,7203,0.013467153335341799
2020-15,2020-04-06,2020-04-12,3047,Modum,3047,Modum,30,Viken,33,7203,0.0045816088666626896
2020-16,2020-04-13,2020-04-19,3047,Modum,3047,Modum,30,Viken,50,7203,0.006941831616155591
2020-17,2020-04-20,2020-04-26,3047,Modum,3047,Modum,30,Viken,27,7203,0.00374858907272402
2020-18,2020-04-27,2020-05-03,3047,Modum,3047,Modum,30,Viken,29,7203,0.00402626233737024
2020-19,2020-05-04,2020-05-10,3047,Modum,3047,Modum,30,Viken,13,7203,0.00180487622020045
2020-20,2020-05-11,2020-05-17,3047,Modum,3047,Modum,30,Viken,6,7203,8.330197939386701e-4
2020-21,2020-05-18,2020-05-24,3047,Modum,3047,Modum,30,Viken,9,7203,0.00124952969090801
2020-22,2020-05-25,2020-05-31,3047,Modum,3047,Modum,30,Viken,6,7203,8.330197939386701e-4
2020-11,2020-03-09,2020-03-15,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,39,10150,0.00384248075286612
2020-12,2020-03-16,2020-03-22,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,625,10150,0.0615782171933673
2020-13,2020-03-23,2020-03-29,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,244,10150,0.0240401359922906
2020-14,2020-03-30,2020-04-05,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,112,10150,0.011034816521051401
2020-15,2020-04-06,2020-04-12,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,60,10150,0.00591150885056326
2020-16,2020-04-13,2020-04-19,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,47,10150,0.00463068193294122
2020-17,2020-04-20,2020-04-26,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,40,10150,0.00394100590037551
2020-18,2020-04-27,2020-05-03,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,26,10150,0.0025616538352440797
2020-19,2020-05-04,2020-05-10,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,20,10150,0.00197050295018775
2020-20,2020-05-11,2020-05-17,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,12,10150,0.00118230177011265
2020-21,2020-05-18,2020-05-24,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,6,10150,5.91150885056326e-4
2020-22,2020-05-25,2020-05-31,3048,Øvre Eiker,3048,Øvre Eiker,30,Viken,6,10150,5.91150885056326e-4
2020-11,2020-03-09,2020-03-15,3049,Lier,3049,Lier,30,Viken,80,14349,0.005575203113360671
2020-12,2020-03-16,2020-03-22,3049,Lier,3049,Lier,30,Viken,856,14349,0.0596546733129592
2020-13,2020-03-23,2020-03-29,3049,Lier,3049,Lier,30,Viken,379,14349,0.0264125247495462
2020-14,2020-03-30,2020-04-05,3049,Lier,3049,Lier,30,Viken,222,14349,0.0154711886395759
2020-15,2020-04-06,2020-04-12,3049,Lier,3049,Lier,30,Viken,63,14349,0.00439047245177153
2020-16,2020-04-13,2020-04-19,3049,Lier,3049,Lier,30,Viken,67,14349,0.00466923260743957
2020-17,2020-04-20,2020-04-26,3049,Lier,3049,Lier,30,Viken,54,14349,0.0037632621015184597
2020-18,2020-04-27,2020-05-03,3049,Lier,3049,Lier,30,Viken,37,14349,0.0025785314399293102
2020-19,2020-05-04,2020-05-10,3049,Lier,3049,Lier,30,Viken,27,14349,0.0018816310507592299
2020-20,2020-05-11,2020-05-17,3049,Lier,3049,Lier,30,Viken,30,14349,0.00209070116751025
2020-21,2020-05-18,2020-05-24,3049,Lier,3049,Lier,30,Viken,17,14349,0.00118473066158914
2020-22,2020-05-25,2020-05-31,3049,Lier,3049,Lier,30,Viken,11,14349,0.00076659042808709305
2020-11,2020-03-09,2020-03-15,3050,Flesberg,3050,Flesberg,30,Viken,5,1397,0.00358025902457991
2020-12,2020-03-16,2020-03-22,3050,Flesberg,3050,Flesberg,30,Viken,82,1397,0.058716248003110504
2020-13,2020-03-23,2020-03-29,3050,Flesberg,3050,Flesberg,30,Viken,24,1397,0.0171852433179836
2020-14,2020-03-30,2020-04-05,3050,Flesberg,3050,Flesberg,30,Viken,13,1397,0.00930867346390777
2020-15,2020-04-06,2020-04-12,3050,Flesberg,3050,Flesberg,30,Viken,,,
2020-16,2020-04-13,2020-04-19,3050,Flesberg,3050,Flesberg,30,Viken,5,1397,0.00358025902457991
2020-17,2020-04-20,2020-04-26,3050,Flesberg,3050,Flesberg,30,Viken,,,
2020-18,2020-04-27,2020-05-03,3050,Flesberg,3050,Flesberg,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3050,Flesberg,3050,Flesberg,30,Viken,5,1397,0.00358025902457991
2020-20,2020-05-11,2020-05-17,3050,Flesberg,3050,Flesberg,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3050,Flesberg,3050,Flesberg,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3050,Flesberg,3050,Flesberg,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3051,Rollag,3051,Rollag,30,Viken,9,737,0.0122165422841676
2020-12,2020-03-16,2020-03-22,3051,Rollag,3051,Rollag,30,Viken,23,737,0.031220052503984
2020-13,2020-03-23,2020-03-29,3051,Rollag,3051,Rollag,30,Viken,23,737,0.031220052503984
2020-14,2020-03-30,2020-04-05,3051,Rollag,3051,Rollag,30,Viken,9,737,0.0122165422841676
2020-15,2020-04-06,2020-04-12,3051,Rollag,3051,Rollag,30,Viken,,,
2020-16,2020-04-13,2020-04-19,3051,Rollag,3051,Rollag,30,Viken,,,
2020-17,2020-04-20,2020-04-26,3051,Rollag,3051,Rollag,30,Viken,4,737,0.005429574348518949
2020-18,2020-04-27,2020-05-03,3051,Rollag,3051,Rollag,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3051,Rollag,3051,Rollag,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3051,Rollag,3051,Rollag,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3051,Rollag,3051,Rollag,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3051,Rollag,3051,Rollag,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-12,2020-03-16,2020-03-22,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,63,1403,0.044908739026763504
2020-13,2020-03-23,2020-03-29,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,18,1403,0.012831068293361001
2020-14,2020-03-30,2020-04-05,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,14,1403,0.009979719783725211
2020-15,2020-04-06,2020-04-12,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-16,2020-04-13,2020-04-19,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-17,2020-04-20,2020-04-26,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-18,2020-04-27,2020-05-03,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-19,2020-05-04,2020-05-10,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-20,2020-05-11,2020-05-17,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3052,Nore og Uvdal,3052,Nore og Uvdal,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3053,Jevnaker,3053,Jevnaker,30,Viken,31,3594,0.00862432309496353
2020-12,2020-03-16,2020-03-22,3053,Jevnaker,3053,Jevnaker,30,Viken,226,3594,0.06287409740199221
2020-13,2020-03-23,2020-03-29,3053,Jevnaker,3053,Jevnaker,30,Viken,82,3594,0.022812725606032598
2020-14,2020-03-30,2020-04-05,3053,Jevnaker,3053,Jevnaker,30,Viken,33,3594,0.00918073103657409
2020-15,2020-04-06,2020-04-12,3053,Jevnaker,3053,Jevnaker,30,Viken,17,3594,0.00472946750368968
2020-16,2020-04-13,2020-04-19,3053,Jevnaker,3053,Jevnaker,30,Viken,15,3594,0.0041730595620791296
2020-17,2020-04-20,2020-04-26,3053,Jevnaker,3053,Jevnaker,30,Viken,9,3594,0.00250383573724748
2020-18,2020-04-27,2020-05-03,3053,Jevnaker,3053,Jevnaker,30,Viken,9,3594,0.00250383573724748
2020-19,2020-05-04,2020-05-10,3053,Jevnaker,3053,Jevnaker,30,Viken,8,3594,0.0022256317664422
2020-20,2020-05-11,2020-05-17,3053,Jevnaker,3053,Jevnaker,30,Viken,,,
2020-21,2020-05-18,2020-05-24,3053,Jevnaker,3053,Jevnaker,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3053,Jevnaker,3053,Jevnaker,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3054,Lunner,3054,Lunner,30,Viken,23,4794,0.00479767875786011
2020-12,2020-03-16,2020-03-22,3054,Lunner,3054,Lunner,30,Viken,277,4794,0.05778073982292389
2020-13,2020-03-23,2020-03-29,3054,Lunner,3054,Lunner,30,Viken,116,4794,0.0241969885179032
2020-14,2020-03-30,2020-04-05,3054,Lunner,3054,Lunner,30,Viken,52,4794,0.010846925887335901
2020-15,2020-04-06,2020-04-12,3054,Lunner,3054,Lunner,30,Viken,7,4794,0.0014601631002182898
2020-16,2020-04-13,2020-04-19,3054,Lunner,3054,Lunner,30,Viken,24,4794,0.00500627348646272
2020-17,2020-04-20,2020-04-26,3054,Lunner,3054,Lunner,30,Viken,17,4794,0.00354611038624443
2020-18,2020-04-27,2020-05-03,3054,Lunner,3054,Lunner,30,Viken,13,4794,0.00271173147183398
2020-19,2020-05-04,2020-05-10,3054,Lunner,3054,Lunner,30,Viken,9,4794,0.00187735255742352
2020-20,2020-05-11,2020-05-17,3054,Lunner,3054,Lunner,30,Viken,7,4794,0.0014601631002182898
2020-21,2020-05-18,2020-05-24,3054,Lunner,3054,Lunner,30,Viken,,,
2020-22,2020-05-25,2020-05-31,3054,Lunner,3054,Lunner,30,Viken,,,
2020-11,2020-03-09,2020-03-15,3401,Kongsvinger,3401,Kongsvinger,34,Innlandet,46,8207,0.0056047289291129695
2020-12,2020-03-16,2020-03-22,3401,Kongsvinger,3401,Kongsvinger,34,Innlandet,405,8207,0.0493459829628425
2020-13,2020-03-23,2020-03-29,3401,Kongsvinger,3401,Kongsvinger,34,Innlandet,196,8207,0.0238810189153509
2020-14,2020-03-30,2020-04-05,3401,Kongsvinger,3401,Kongsvinger,34,Innlandet,73,8207,0.0088944611266358
2020-15,2020-04-06,2020-04-12,3401,Kongsvinger,3401,Kongsvinger,34,Innlandet,21,8207,0.0025586805980733103
