country_region_code,date,category,mob_change
NO,2020-02-15,Retail & recreation,1.0
NO,2020-02-16,Retail & recreation,-5.0
NO,2020-02-17,Retail & recreation,2.0
NO,2020-02-18,Retail & recreation,3.0
NO,2020-02-19,Retail & recreation,6.0
NO,2020-02-20,Retail & recreation,-1.0
NO,2020-02-21,Retail & recreation,1.0
NO,2020-02-22,Retail & recreation,-3.0
NO,2020-02-23,Retail & recreation,-1.0
NO,2020-02-24,Retail & recreation,1.0
NO,2020-02-25,Retail & recreation,1.0
NO,2020-02-26,Retail & recreation,2.0
NO,2020-02-27,Retail & recreation,1.0
NO,2020-02-28,Retail & recreation,1.0
NO,2020-02-29,Retail & recreation,-4.0
NO,2020-03-01,Retail & recreation,-10.0
NO,2020-03-02,Retail & recreation,-2.0
NO,2020-03-03,Retail & recreation,-1.0
NO,2020-03-04,Retail & recreation,-3.0
NO,2020-03-05,Retail & recreation,0.0
NO,2020-03-06,Retail & recreation,-2.0
NO,2020-03-07,Retail & recreation,-7.0
NO,2020-03-08,Retail & recreation,-11.0
NO,2020-03-09,Retail & recreation,-4.0
NO,2020-03-10,Retail & recreation,-5.0
NO,2020-03-11,Retail & recreation,-6.0
NO,2020-03-12,Retail & recreation,-6.0
NO,2020-03-13,Retail & recreation,-34.0
NO,2020-03-14,Retail & recreation,-47.0
NO,2020-03-15,Retail & recreation,-71.0
NO,2020-03-16,Retail & recreation,-39.0
NO,2020-03-17,Retail & recreation,-44.0
NO,2020-03-18,Retail & recreation,-46.0
NO,2020-03-19,Retail & recreation,-44.0
NO,2020-03-20,Retail & recreation,-44.0
NO,2020-03-21,Retail & recreation,-49.0
NO,2020-03-22,Retail & recreation,-65.0
NO,2020-03-23,Retail & recreation,-41.0
NO,2020-03-24,Retail & recreation,-45.0
NO,2020-03-25,Retail & recreation,-45.0
NO,2020-03-26,Retail & recreation,-43.0
NO,2020-03-27,Retail & recreation,-42.0
NO,2020-03-28,Retail & recreation,-47.0
NO,2020-03-29,Retail & recreation,-65.0
NO,2020-03-30,Retail & recreation,-37.0
NO,2020-03-31,Retail & recreation,-36.0
NO,2020-04-01,Retail & recreation,-36.0
NO,2020-04-02,Retail & recreation,-37.0
NO,2020-04-03,Retail & recreation,-35.0
NO,2020-04-04,Retail & recreation,-40.0
NO,2020-04-05,Retail & recreation,-60.0
NO,2020-04-06,Retail & recreation,-16.0
NO,2020-04-07,Retail & recreation,-12.0
NO,2020-04-08,Retail & recreation,-11.0
NO,2020-04-09,Retail & recreation,-80.0
NO,2020-04-10,Retail & recreation,-81.0
NO,2020-04-11,Retail & recreation,-43.0
NO,2020-04-12,Retail & recreation,-63.0
NO,2020-04-13,Retail & recreation,-80.0
NO,2020-04-14,Retail & recreation,-26.0
NO,2020-04-15,Retail & recreation,-29.0
NO,2020-04-16,Retail & recreation,-28.0
NO,2020-04-17,Retail & recreation,-24.0
NO,2020-04-18,Retail & recreation,-31.0
NO,2020-04-19,Retail & recreation,-41.0
NO,2020-04-20,Retail & recreation,-17.0
NO,2020-04-21,Retail & recreation,-20.0
NO,2020-04-22,Retail & recreation,-22.0
NO,2020-04-23,Retail & recreation,-22.0
NO,2020-04-24,Retail & recreation,-25.0
NO,2020-04-25,Retail & recreation,-29.0
NO,2020-04-26,Retail & recreation,-43.0
NO,2020-04-27,Retail & recreation,-19.0
NO,2020-04-28,Retail & recreation,-18.0
NO,2020-04-29,Retail & recreation,-16.0
NO,2020-04-30,Retail & recreation,-5.0
NO,2020-05-01,Retail & recreation,-74.0
NO,2020-05-02,Retail & recreation,-16.0
NO,2020-05-03,Retail & recreation,-39.0
NO,2020-05-04,Retail & recreation,-11.0
NO,2020-05-05,Retail & recreation,-13.0
NO,2020-05-06,Retail & recreation,-13.0
NO,2020-05-07,Retail & recreation,-14.0
NO,2020-05-08,Retail & recreation,-14.0
NO,2020-05-09,Retail & recreation,-18.0
NO,2020-05-10,Retail & recreation,-42.0
NO,2020-05-11,Retail & recreation,-10.0
NO,2020-05-12,Retail & recreation,-9.0
NO,2020-05-13,Retail & recreation,-9.0
NO,2020-05-14,Retail & recreation,-5.0
NO,2020-05-15,Retail & recreation,-7.0
NO,2020-05-16,Retail & recreation,-15.0
NO,2020-05-17,Retail & recreation,-29.0
NO,2020-05-18,Retail & recreation,-14.0
NO,2020-05-19,Retail & recreation,-6.0
NO,2020-05-20,Retail & recreation,9.0
NO,2020-05-21,Retail & recreation,-61.0
NO,2020-05-22,Retail & recreation,-1.0
NO,2020-05-23,Retail & recreation,-16.0
NO,2020-05-24,Retail & recreation,-26.0
NO,2020-05-25,Retail & recreation,0.0
NO,2020-05-26,Retail & recreation,-2.0
NO,2020-05-27,Retail & recreation,-1.0
NO,2020-05-28,Retail & recreation,0.0
NO,2020-05-29,Retail & recreation,0.0
NO,2020-05-30,Retail & recreation,-16.0
NO,2020-05-31,Retail & recreation,-13.0
NO,2020-06-01,Retail & recreation,-54.0
NO,2020-06-02,Retail & recreation,7.0
NO,2020-06-03,Retail & recreation,1.0
NO,2020-06-04,Retail & recreation,-1.0
NO,2020-06-05,Retail & recreation,-5.0
NO,2020-06-06,Retail & recreation,-8.0
NO,2020-06-07,Retail & recreation,-24.0
NO,2020-06-08,Retail & recreation,2.0
NO,2020-06-09,Retail & recreation,3.0
NO,2020-06-10,Retail & recreation,3.0
NO,2020-06-11,Retail & recreation,6.0
NO,2020-06-12,Retail & recreation,8.0
NO,2020-06-13,Retail & recreation,-6.0
NO,2020-06-14,Retail & recreation,-4.0
NO,2020-06-15,Retail & recreation,14.0
NO,2020-06-16,Retail & recreation,13.0
NO,2020-06-17,Retail & recreation,13.0
NO,2020-06-18,Retail & recreation,16.0
NO,2020-06-19,Retail & recreation,10.0
NO,2020-06-20,Retail & recreation,-3.0
NO,2020-06-21,Retail & recreation,-6.0
NO,2020-06-22,Retail & recreation,20.0
NO,2020-06-23,Retail & recreation,15.0
NO,2020-06-24,Retail & recreation,12.0
NO,2020-06-25,Retail & recreation,14.0
NO,2020-06-26,Retail & recreation,5.0
NO,2020-06-27,Retail & recreation,-8.0
NO,2020-06-28,Retail & recreation,-5.0
NO,2020-06-29,Retail & recreation,19.0
NO,2020-06-30,Retail & recreation,18.0
NO,2020-07-01,Retail & recreation,17.0
NO,2020-07-02,Retail & recreation,16.0
NO,2020-07-03,Retail & recreation,6.0
NO,2020-07-04,Retail & recreation,0.0
NO,2020-07-05,Retail & recreation,-4.0
NO,2020-07-06,Retail & recreation,23.0
NO,2020-07-07,Retail & recreation,18.0
NO,2020-07-08,Retail & recreation,15.0
NO,2020-07-09,Retail & recreation,12.0
NO,2020-07-10,Retail & recreation,7.0
NO,2020-07-11,Retail & recreation,-2.0
NO,2020-07-12,Retail & recreation,12.0
NO,2020-07-13,Retail & recreation,24.0
NO,2020-07-14,Retail & recreation,19.0
NO,2020-07-15,Retail & recreation,15.0
NO,2020-07-16,Retail & recreation,10.0
NO,2020-07-17,Retail & recreation,6.0
NO,2020-07-18,Retail & recreation,-4.0
NO,2020-07-19,Retail & recreation,9.0
NO,2020-07-20,Retail & recreation,26.0
NO,2020-07-21,Retail & recreation,20.0
NO,2020-07-22,Retail & recreation,15.0
NO,2020-07-23,Retail & recreation,11.0
NO,2020-07-24,Retail & recreation,1.0
NO,2020-07-25,Retail & recreation,-8.0
NO,2020-07-26,Retail & recreation,-1.0
NO,2020-07-27,Retail & recreation,19.0
NO,2020-07-28,Retail & recreation,12.0
NO,2020-07-29,Retail & recreation,10.0
NO,2020-07-30,Retail & recreation,8.0
NO,2020-07-31,Retail & recreation,-2.0
NO,2020-08-01,Retail & recreation,-12.0
NO,2020-08-02,Retail & recreation,0.0
NO,2020-08-03,Retail & recreation,14.0
NO,2020-08-04,Retail & recreation,11.0
NO,2020-08-05,Retail & recreation,6.0
NO,2020-08-06,Retail & recreation,6.0
NO,2020-08-07,Retail & recreation,-2.0
NO,2020-08-08,Retail & recreation,-12.0
NO,2020-08-09,Retail & recreation,5.0
NO,2020-08-10,Retail & recreation,7.0
NO,2020-08-11,Retail & recreation,4.0
NO,2020-08-12,Retail & recreation,5.0
NO,2020-08-13,Retail & recreation,5.0
NO,2020-08-14,Retail & recreation,0.0
NO,2020-08-15,Retail & recreation,-9.0
NO,2020-08-16,Retail & recreation,-2.0
NO,2020-08-17,Retail & recreation,5.0
NO,2020-08-18,Retail & recreation,1.0
NO,2020-08-19,Retail & recreation,3.0
NO,2020-08-20,Retail & recreation,1.0
NO,2020-08-21,Retail & recreation,-7.0
NO,2020-08-22,Retail & recreation,-6.0
NO,2020-08-23,Retail & recreation,-11.0
NO,2020-08-24,Retail & recreation,2.0
NO,2020-08-25,Retail & recreation,1.0
NO,2020-08-26,Retail & recreation,0.0
NO,2020-08-27,Retail & recreation,-1.0
NO,2020-08-28,Retail & recreation,-3.0
NO,2020-08-29,Retail & recreation,-8.0
NO,2020-08-30,Retail & recreation,-7.0
NO,2020-08-31,Retail & recreation,1.0
NO,2020-09-01,Retail & recreation,0.0
NO,2020-09-02,Retail & recreation,-2.0
NO,2020-09-03,Retail & recreation,-3.0
NO,2020-09-04,Retail & recreation,-4.0
NO,2020-09-05,Retail & recreation,-8.0
NO,2020-09-06,Retail & recreation,-13.0
NO,2020-09-07,Retail & recreation,-3.0
NO,2020-09-08,Retail & recreation,-2.0
NO,2020-09-09,Retail & recreation,-4.0
NO,2020-09-10,Retail & recreation,-2.0
NO,2020-09-11,Retail & recreation,-2.0
NO,2020-09-12,Retail & recreation,-5.0
NO,2020-09-13,Retail & recreation,-17.0
NO,2020-09-14,Retail & recreation,-1.0
NO,2020-09-15,Retail & recreation,1.0
NO,2020-09-16,Retail & recreation,-1.0
NO,2020-09-17,Retail & recreation,0.0
NO,2020-09-18,Retail & recreation,-1.0
NO,2020-09-19,Retail & recreation,-6.0
NO,2020-09-20,Retail & recreation,-11.0
NO,2020-09-21,Retail & recreation,-3.0
NO,2020-09-22,Retail & recreation,-2.0
NO,2020-09-23,Retail & recreation,-7.0
NO,2020-09-24,Retail & recreation,-8.0
NO,2020-09-25,Retail & recreation,-6.0
NO,2020-09-26,Retail & recreation,-11.0
NO,2020-09-27,Retail & recreation,-19.0
NO,2020-09-28,Retail & recreation,-3.0
NO,2020-09-29,Retail & recreation,-4.0
NO,2020-09-30,Retail & recreation,-2.0
NO,2020-10-01,Retail & recreation,-4.0
NO,2020-10-02,Retail & recreation,-6.0
NO,2020-10-03,Retail & recreation,-12.0
NO,2020-10-04,Retail & recreation,-25.0
NO,2020-10-05,Retail & recreation,-1.0
NO,2020-10-06,Retail & recreation,-3.0
NO,2020-10-07,Retail & recreation,-4.0
NO,2020-10-08,Retail & recreation,-5.0
NO,2020-10-09,Retail & recreation,-6.0
NO,2020-10-10,Retail & recreation,-13.0
NO,2020-10-11,Retail & recreation,-18.0
NO,2020-10-12,Retail & recreation,-2.0
NO,2020-10-13,Retail & recreation,-2.0
NO,2020-10-14,Retail & recreation,-2.0
NO,2020-10-15,Retail & recreation,-2.0
NO,2020-10-16,Retail & recreation,-2.0
NO,2020-10-17,Retail & recreation,-5.0
NO,2020-10-18,Retail & recreation,-16.0
NO,2020-10-19,Retail & recreation,0.0
NO,2020-10-20,Retail & recreation,-5.0
NO,2020-10-21,Retail & recreation,-3.0
NO,2020-10-22,Retail & recreation,-2.0
NO,2020-10-23,Retail & recreation,-2.0
NO,2020-10-24,Retail & recreation,-5.0
NO,2020-10-25,Retail & recreation,-26.0
NO,2020-10-26,Retail & recreation,-4.0
NO,2020-10-27,Retail & recreation,-5.0
NO,2020-10-28,Retail & recreation,-6.0
NO,2020-10-29,Retail & recreation,-6.0
NO,2020-10-30,Retail & recreation,-9.0
NO,2020-10-31,Retail & recreation,-12.0
NO,2020-11-01,Retail & recreation,-31.0
NO,2020-11-02,Retail & recreation,-11.0
NO,2020-11-03,Retail & recreation,-8.0
NO,2020-11-04,Retail & recreation,-12.0
NO,2020-11-05,Retail & recreation,-14.0
NO,2020-11-06,Retail & recreation,-16.0
NO,2020-11-07,Retail & recreation,-19.0
NO,2020-11-08,Retail & recreation,-35.0
NO,2020-11-09,Retail & recreation,-15.0
NO,2020-11-10,Retail & recreation,-15.0
NO,2020-11-11,Retail & recreation,-16.0
NO,2020-11-12,Retail & recreation,-10.0
NO,2020-11-13,Retail & recreation,-15.0
NO,2020-11-14,Retail & recreation,-18.0
NO,2020-11-15,Retail & recreation,-42.0
NO,2020-11-16,Retail & recreation,-12.0
NO,2020-11-17,Retail & recreation,-13.0
NO,2020-11-18,Retail & recreation,-15.0
NO,2020-11-19,Retail & recreation,-12.0
NO,2020-11-20,Retail & recreation,-10.0
NO,2020-11-21,Retail & recreation,-16.0
NO,2020-11-22,Retail & recreation,-41.0
NO,2020-11-23,Retail & recreation,-1.0
NO,2020-11-24,Retail & recreation,-3.0
NO,2020-11-25,Retail & recreation,-4.0
NO,2020-11-26,Retail & recreation,-2.0
NO,2020-11-27,Retail & recreation,-1.0
NO,2020-11-28,Retail & recreation,-12.0
NO,2020-11-29,Retail & recreation,-42.0
NO,2020-11-30,Retail & recreation,-1.0
NO,2020-12-01,Retail & recreation,-3.0
NO,2020-12-02,Retail & recreation,-8.0
NO,2020-12-03,Retail & recreation,-9.0
NO,2020-12-04,Retail & recreation,-11.0
NO,2020-12-05,Retail & recreation,-15.0
NO,2020-12-06,Retail & recreation,-15.0
NO,2020-12-07,Retail & recreation,-6.0
NO,2020-12-08,Retail & recreation,-5.0
NO,2020-12-09,Retail & recreation,-6.0
NO,2020-12-10,Retail & recreation,-3.0
NO,2020-12-11,Retail & recreation,-3.0
NO,2020-12-12,Retail & recreation,-10.0
NO,2020-12-13,Retail & recreation,10.0
NO,2020-12-14,Retail & recreation,2.0
NO,2020-12-15,Retail & recreation,5.0
NO,2020-12-16,Retail & recreation,5.0
NO,2020-12-17,Retail & recreation,3.0
NO,2020-12-18,Retail & recreation,-4.0
NO,2020-12-19,Retail & recreation,-12.0
NO,2020-12-20,Retail & recreation,17.0
NO,2020-12-21,Retail & recreation,25.0
NO,2020-12-22,Retail & recreation,24.0
NO,2020-12-23,Retail & recreation,7.0
NO,2020-12-24,Retail & recreation,-67.0
NO,2020-12-25,Retail & recreation,-88.0
NO,2020-12-26,Retail & recreation,-82.0
NO,2020-12-27,Retail & recreation,-51.0
NO,2020-12-28,Retail & recreation,-4.0
NO,2020-12-29,Retail & recreation,-8.0
NO,2020-12-30,Retail & recreation,-5.0
NO,2020-12-31,Retail & recreation,-46.0
NO,2021-01-01,Retail & recreation,-83.0
NO,2021-01-02,Retail & recreation,-35.0
NO,2021-01-03,Retail & recreation,-45.0
NO,2021-01-04,Retail & recreation,-21.0
NO,2021-01-05,Retail & recreation,-24.0
NO,2021-01-06,Retail & recreation,-27.0
NO,2021-01-07,Retail & recreation,-29.0
NO,2021-01-08,Retail & recreation,-30.0
NO,2021-01-09,Retail & recreation,-34.0
NO,2021-01-10,Retail & recreation,-52.0
NO,2021-01-11,Retail & recreation,-24.0
NO,2021-01-12,Retail & recreation,-21.0
NO,2021-01-13,Retail & recreation,-24.0
NO,2021-01-14,Retail & recreation,-25.0
NO,2021-01-15,Retail & recreation,-27.0
NO,2021-01-16,Retail & recreation,-31.0
NO,2021-01-17,Retail & recreation,-52.0
NO,2021-01-18,Retail & recreation,-23.0
NO,2021-01-19,Retail & recreation,-21.0
NO,2021-01-20,Retail & recreation,-23.0
NO,2021-01-21,Retail & recreation,-25.0
NO,2021-01-22,Retail & recreation,-25.0
NO,2021-01-23,Retail & recreation,-33.0
NO,2021-01-24,Retail & recreation,-52.0
NO,2021-01-25,Retail & recreation,-28.0
NO,2021-01-26,Retail & recreation,-29.0
NO,2021-01-27,Retail & recreation,-29.0
NO,2021-01-28,Retail & recreation,-29.0
NO,2021-01-29,Retail & recreation,-29.0
NO,2021-01-30,Retail & recreation,-36.0
NO,2021-01-31,Retail & recreation,-49.0
NO,2021-02-01,Retail & recreation,-27.0
NO,2021-02-02,Retail & recreation,-26.0
NO,2021-02-03,Retail & recreation,-23.0
NO,2021-02-04,Retail & recreation,-24.0
NO,2021-02-05,Retail & recreation,-25.0
NO,2021-02-06,Retail & recreation,-31.0
NO,2021-02-07,Retail & recreation,-46.0
NO,2021-02-08,Retail & recreation,-25.0
NO,2021-02-09,Retail & recreation,-24.0
NO,2021-02-10,Retail & recreation,-25.0
NO,2021-02-11,Retail & recreation,-23.0
NO,2021-02-12,Retail & recreation,-21.0
NO,2021-02-13,Retail & recreation,-24.0
NO,2021-02-14,Retail & recreation,-36.0
NO,2021-02-15,Retail & recreation,-23.0
NO,2021-02-16,Retail & recreation,-21.0
NO,2021-02-17,Retail & recreation,-24.0
NO,2021-02-18,Retail & recreation,-19.0
NO,2021-02-19,Retail & recreation,-18.0
NO,2021-02-20,Retail & recreation,-25.0
NO,2021-02-21,Retail & recreation,-40.0
NO,2021-02-22,Retail & recreation,-12.0
NO,2021-02-23,Retail & recreation,-11.0
NO,2021-02-24,Retail & recreation,-13.0
NO,2021-02-25,Retail & recreation,-15.0
NO,2021-02-26,Retail & recreation,-15.0
NO,2021-02-27,Retail & recreation,-24.0
NO,2021-02-28,Retail & recreation,-27.0
NO,2021-03-01,Retail & recreation,-13.0
NO,2021-03-02,Retail & recreation,-14.0
NO,2021-03-03,Retail & recreation,-19.0
NO,2021-03-04,Retail & recreation,-20.0
NO,2021-03-05,Retail & recreation,-23.0
NO,2021-03-06,Retail & recreation,-31.0
NO,2021-03-07,Retail & recreation,-37.0
NO,2021-03-08,Retail & recreation,-17.0
NO,2021-03-09,Retail & recreation,-19.0
NO,2021-03-10,Retail & recreation,-24.0
NO,2021-03-11,Retail & recreation,-29.0
NO,2021-03-12,Retail & recreation,-19.0
NO,2021-03-13,Retail & recreation,-27.0
NO,2021-03-14,Retail & recreation,-35.0
NO,2021-03-15,Retail & recreation,-16.0
NO,2021-03-16,Retail & recreation,-21.0
NO,2021-03-17,Retail & recreation,-24.0
NO,2021-03-18,Retail & recreation,-22.0
NO,2021-03-19,Retail & recreation,-25.0
NO,2021-03-20,Retail & recreation,-33.0
NO,2021-03-21,Retail & recreation,-41.0
NO,2021-03-22,Retail & recreation,-21.0
NO,2021-03-23,Retail & recreation,-20.0
NO,2021-03-24,Retail & recreation,-21.0
NO,2021-03-25,Retail & recreation,-23.0
NO,2021-03-26,Retail & recreation,-29.0
NO,2021-03-27,Retail & recreation,-38.0
NO,2021-03-28,Retail & recreation,-49.0
NO,2021-03-29,Retail & recreation,-15.0
NO,2021-03-30,Retail & recreation,-11.0
NO,2021-03-31,Retail & recreation,-13.0
NO,2021-04-01,Retail & recreation,-74.0
NO,2021-04-02,Retail & recreation,-77.0
NO,2021-04-03,Retail & recreation,-47.0
NO,2021-04-04,Retail & recreation,-54.0
NO,2021-04-05,Retail & recreation,-72.0
NO,2021-04-06,Retail & recreation,-23.0
NO,2021-04-07,Retail & recreation,-27.0
NO,2021-04-08,Retail & recreation,-28.0
NO,2021-04-09,Retail & recreation,-27.0
NO,2021-04-10,Retail & recreation,-34.0
NO,2021-04-11,Retail & recreation,-40.0
NO,2021-04-12,Retail & recreation,-19.0
NO,2021-04-13,Retail & recreation,-17.0
NO,2021-04-14,Retail & recreation,-18.0
NO,2021-04-15,Retail & recreation,-16.0
NO,2021-04-16,Retail & recreation,-17.0
NO,2021-04-17,Retail & recreation,-26.0
NO,2021-04-18,Retail & recreation,-26.0
NO,2021-04-19,Retail & recreation,-9.0
NO,2021-04-20,Retail & recreation,-9.0
NO,2021-04-21,Retail & recreation,-15.0
NO,2021-04-22,Retail & recreation,-13.0
NO,2021-04-23,Retail & recreation,-16.0
NO,2021-04-24,Retail & recreation,-22.0
NO,2021-04-25,Retail & recreation,-32.0
NO,2021-04-26,Retail & recreation,-8.0
NO,2021-04-27,Retail & recreation,-8.0
NO,2021-04-28,Retail & recreation,-10.0
NO,2021-04-29,Retail & recreation,-9.0
NO,2021-04-30,Retail & recreation,-3.0
NO,2021-05-01,Retail & recreation,-65.0
NO,2021-05-02,Retail & recreation,-25.0
NO,2021-05-03,Retail & recreation,-3.0
NO,2021-05-04,Retail & recreation,-8.0
NO,2021-05-05,Retail & recreation,-11.0
NO,2021-05-06,Retail & recreation,-6.0
NO,2021-05-07,Retail & recreation,-8.0
NO,2021-05-08,Retail & recreation,-14.0
NO,2021-05-09,Retail & recreation,-40.0
NO,2021-05-10,Retail & recreation,-4.0
NO,2021-05-11,Retail & recreation,3.0
NO,2021-05-12,Retail & recreation,18.0
NO,2021-05-13,Retail & recreation,-58.0
NO,2021-05-14,Retail & recreation,10.0
NO,2021-05-15,Retail & recreation,-9.0
NO,2021-05-16,Retail & recreation,-21.0
NO,2021-05-17,Retail & recreation,-58.0
NO,2021-05-18,Retail & recreation,-3.0
NO,2021-05-19,Retail & recreation,-3.0
NO,2021-05-20,Retail & recreation,0.0
NO,2021-05-21,Retail & recreation,-4.0
NO,2021-05-22,Retail & recreation,-17.0
NO,2021-05-23,Retail & recreation,-29.0
NO,2021-05-24,Retail & recreation,-58.0
NO,2021-05-25,Retail & recreation,6.0
NO,2021-05-26,Retail & recreation,-1.0
NO,2021-05-27,Retail & recreation,3.0
NO,2021-05-28,Retail & recreation,0.0
NO,2021-05-29,Retail & recreation,-9.0
NO,2021-05-30,Retail & recreation,-8.0
NO,2021-05-31,Retail & recreation,9.0
NO,2021-06-01,Retail & recreation,8.0
NO,2021-06-02,Retail & recreation,7.0
NO,2021-06-03,Retail & recreation,6.0
NO,2021-06-04,Retail & recreation,1.0
NO,2021-06-05,Retail & recreation,-8.0
NO,2021-06-06,Retail & recreation,-7.0
NO,2021-06-07,Retail & recreation,5.0
NO,2021-06-08,Retail & recreation,7.0
NO,2021-06-09,Retail & recreation,6.0
NO,2021-06-10,Retail & recreation,7.0
NO,2021-06-11,Retail & recreation,7.0
NO,2021-06-12,Retail & recreation,2.0
NO,2021-06-13,Retail & recreation,-4.0
NO,2021-06-14,Retail & recreation,7.0
NO,2021-06-15,Retail & recreation,15.0
NO,2021-06-16,Retail & recreation,13.0
NO,2021-06-17,Retail & recreation,15.0
NO,2021-06-18,Retail & recreation,10.0
NO,2021-06-19,Retail & recreation,4.0
NO,2021-06-20,Retail & recreation,0.0
NO,2021-06-21,Retail & recreation,17.0
NO,2021-06-22,Retail & recreation,18.0
NO,2021-06-23,Retail & recreation,12.0
NO,2021-06-24,Retail & recreation,14.0
NO,2021-06-25,Retail & recreation,9.0
NO,2021-06-26,Retail & recreation,-2.0
NO,2021-06-27,Retail & recreation,7.0
NO,2021-06-28,Retail & recreation,18.0
NO,2021-06-29,Retail & recreation,15.0
NO,2021-06-30,Retail & recreation,16.0
NO,2021-07-01,Retail & recreation,14.0
NO,2021-07-02,Retail & recreation,6.0
NO,2021-07-03,Retail & recreation,-5.0
NO,2021-07-04,Retail & recreation,10.0
NO,2021-07-05,Retail & recreation,21.0
NO,2021-07-06,Retail & recreation,19.0
NO,2021-07-07,Retail & recreation,17.0
NO,2021-07-08,Retail & recreation,15.0
NO,2021-07-09,Retail & recreation,6.0
NO,2021-07-10,Retail & recreation,-3.0
NO,2021-07-11,Retail & recreation,17.0
NO,2021-07-12,Retail & recreation,24.0
NO,2021-07-13,Retail & recreation,21.0
NO,2021-07-14,Retail & recreation,18.0
NO,2021-07-15,Retail & recreation,15.0
NO,2021-07-16,Retail & recreation,4.0
NO,2021-07-17,Retail & recreation,-3.0
NO,2021-07-18,Retail & recreation,20.0
NO,2021-07-19,Retail & recreation,29.0
NO,2021-07-20,Retail & recreation,26.0
NO,2021-07-21,Retail & recreation,19.0
NO,2021-07-22,Retail & recreation,15.0
NO,2021-07-23,Retail & recreation,3.0
NO,2021-07-24,Retail & recreation,-8.0
NO,2021-07-25,Retail & recreation,20.0
NO,2021-07-26,Retail & recreation,20.0
NO,2021-07-27,Retail & recreation,16.0
NO,2021-07-28,Retail & recreation,16.0
NO,2021-07-29,Retail & recreation,13.0
NO,2021-07-30,Retail & recreation,5.0
NO,2021-07-31,Retail & recreation,-2.0
NO,2021-08-01,Retail & recreation,11.0
NO,2021-08-02,Retail & recreation,22.0
NO,2021-08-03,Retail & recreation,18.0
NO,2021-08-04,Retail & recreation,15.0
NO,2021-08-05,Retail & recreation,13.0
NO,2021-08-06,Retail & recreation,3.0
NO,2021-08-07,Retail & recreation,-3.0
NO,2021-08-08,Retail & recreation,16.0
NO,2021-08-09,Retail & recreation,18.0
NO,2021-08-10,Retail & recreation,18.0
NO,2021-08-11,Retail & recreation,16.0
NO,2021-08-12,Retail & recreation,19.0
NO,2021-08-13,Retail & recreation,11.0
NO,2021-08-14,Retail & recreation,9.0
NO,2021-08-15,Retail & recreation,15.0
NO,2021-08-16,Retail & recreation,21.0
NO,2021-08-17,Retail & recreation,18.0
NO,2021-08-18,Retail & recreation,15.0
NO,2021-08-19,Retail & recreation,17.0
NO,2021-08-20,Retail & recreation,12.0
NO,2021-08-21,Retail & recreation,8.0
NO,2021-08-22,Retail & recreation,18.0
NO,2021-08-23,Retail & recreation,15.0
NO,2021-08-24,Retail & recreation,14.0
NO,2021-08-25,Retail & recreation,13.0
NO,2021-08-26,Retail & recreation,11.0
NO,2021-08-27,Retail & recreation,7.0
NO,2021-08-28,Retail & recreation,4.0
NO,2021-08-29,Retail & recreation,15.0
NO,2021-08-30,Retail & recreation,10.0
NO,2021-08-31,Retail & recreation,12.0
NO,2021-09-01,Retail & recreation,10.0
NO,2021-09-02,Retail & recreation,9.0
NO,2021-09-03,Retail & recreation,6.0
NO,2021-09-04,Retail & recreation,4.0
NO,2021-09-05,Retail & recreation,6.0
NO,2021-09-06,Retail & recreation,9.0
NO,2021-09-07,Retail & recreation,10.0
NO,2021-09-08,Retail & recreation,10.0
NO,2021-09-09,Retail & recreation,10.0
NO,2021-09-10,Retail & recreation,11.0
NO,2021-09-11,Retail & recreation,2.0
NO,2021-09-12,Retail & recreation,5.0
NO,2021-09-13,Retail & recreation,14.0
NO,2021-09-14,Retail & recreation,8.0
NO,2021-09-15,Retail & recreation,9.0
NO,2021-09-16,Retail & recreation,6.0
NO,2021-09-17,Retail & recreation,8.0
NO,2021-09-18,Retail & recreation,5.0
NO,2021-09-19,Retail & recreation,2.0
NO,2021-09-20,Retail & recreation,7.0
NO,2021-09-21,Retail & recreation,8.0
NO,2021-09-22,Retail & recreation,5.0
NO,2021-09-23,Retail & recreation,5.0
NO,2021-09-24,Retail & recreation,4.0
NO,2021-09-25,Retail & recreation,8.0
NO,2021-09-26,Retail & recreation,4.0
NO,2021-09-27,Retail & recreation,1.0
NO,2021-09-28,Retail & recreation,6.0
NO,2021-09-29,Retail & recreation,2.0
NO,2021-09-30,Retail & recreation,3.0
NO,2021-10-01,Retail & recreation,1.0
NO,2021-10-02,Retail & recreation,3.0
NO,2021-10-03,Retail & recreation,-13.0
NO,2021-10-04,Retail & recreation,4.0
NO,2021-10-05,Retail & recreation,5.0
NO,2021-10-06,Retail & recreation,4.0
NO,2021-10-07,Retail & recreation,3.0
NO,2021-10-08,Retail & recreation,-1.0
NO,2021-10-09,Retail & recreation,-1.0
NO,2021-10-10,Retail & recreation,-8.0
NO,2021-10-11,Retail & recreation,6.0
NO,2021-10-12,Retail & recreation,10.0
NO,2021-10-13,Retail & recreation,6.0
NO,2021-10-14,Retail & recreation,4.0
NO,2021-10-15,Retail & recreation,4.0
NO,2021-10-16,Retail & recreation,2.0
NO,2021-10-17,Retail & recreation,1.0
NO,2021-10-18,Retail & recreation,3.0
NO,2021-10-19,Retail & recreation,4.0
NO,2021-10-20,Retail & recreation,6.0
NO,2021-10-21,Retail & recreation,7.0
NO,2021-10-22,Retail & recreation,5.0
NO,2021-10-23,Retail & recreation,6.0
NO,2021-10-24,Retail & recreation,-7.0
